Year,Country,Country Code,Access to electricity (% of population) [EG.ELC.ACCS.ZS],"Adjusted net enrollment rate, primary (% of primary school age children) [SE.PRM.TENR]",Adjusted net national income (annual % growth) [NY.ADJ.NNTY.KD.ZG],Adjusted net national income (constant 2015 US$) [NY.ADJ.NNTY.KD],Adolescents out of school (% of lower secondary school age) [SE.SEC.UNER.LO.ZS],"Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]",Adults (ages 15-49) newly infected with HIV [SH.HIV.INCD],Armed forces personnel (% of total labor force) [MS.MIL.TOTL.TF.ZS],Bank capital to assets ratio (%) [FB.BNK.CAPA.ZS],Children out of school (% of primary school age) [SE.PRM.UNER.ZS],"Contributing family workers, total (% of total employment) (modeled ILO estimate) [SL.FAM.WORK.ZS]",Consumer price index (2010 = 100) [FP.CPI.TOTL],Control of Corruption: Estimate [CC.EST],Cost of business start-up procedures (% of GNI per capita) [IC.REG.COST.PC.ZS],Coverage of social insurance programs (% of population) [per_si_allsi.cov_pop_tot],Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],"Current education expenditure, total (% of total expenditure in public institutions) [SE.XPD.CTOT.ZS]","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.BA.ZS]","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative) [SE.SEC.CUAT.UP.ZS]","Employment to population ratio, 15+, total (%) (modeled ILO estimate) [SL.EMP.TOTL.SP.ZS]",Expense (% of GDP) [GC.XPN.TOTL.GD.ZS],Gross savings (% of GDP) [NY.GNS.ICTR.ZS],Gross national expenditure (% of GDP) [NE.DAB.TOTL.ZS],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Intentional homicides (per 100,000 people) [VC.IHR.PSRC.P5]","Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate) [SL.TLF.ACTI.1524.ZS]","Labor force, total [SL.TLF.TOTL.IN]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Maternal mortality ratio (modeled estimate, per 100,000 live births) [SH.STA.MMRT]",Merchandise exports (current US$) [TX.VAL.MRCH.CD.WT],Merchandise imports (current US$) [TM.VAL.MRCH.CD.WT],Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%) [SH.DYN.NCOM.ZS]",Political Stability and Absence of Violence/Terrorism: Estimate [PV.EST],Unemployment with advanced education (% of total labor force with advanced education) [SL.UEM.ADVN.ZS],"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]",Access to clean fuels and technologies for cooking (% of population) [EG.CFT.ACCS.ZS],"Cause of death, by injury (% of total) [SH.DTH.INJR.ZS]","Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",Control of Corruption: Number of Sources [CC.NO.SRC]
2019,Bulgaria,BGR,99.19500732,,6.409840018,49630524411,9.045339584,39.245,200,1.090842729,11.59431785,9.403849602,0.617085654,114.4183932,-0.180789098,1,,7.08924437,94.0521698,,,54.187,33.06146541,24.27218189,96.79774428,3.103729448,5.239256554,1.176882289,23.904,3391873,75.11219512,7,33340000000,37663000000,103.08066,3.132162975,24.2,0.561198294,1.906,4.23,4.23,,2.47491822,26.93563884,13
2019,Burkina Faso,BFA,17.6,,6.50511591,13532692165,47.74929047,113.416,1400,0.145367239,,25.66033936,36.98344205,108.3590229,-0.220120952,42.8,,5.38121271,,2.119590044,7.821720123,62.279,18.21742884,16.84415958,101.8933016,-3.23338934,0.89666091,,50.405,7567042,60.039,283,3239000000,4284000000,46.92251924,2.238475805,23.9,-1.30215323,,4.708,,10.3,11.12996961,47.06236338,15
2019,Burundi,BDI,9.839400291,,3.970648896,2308705903,38.64215088,54.856,1000,1.021355952,,18.47352028,37.85097003,182.11234,-1.496806622,12.3,,6.53989458,,,,78.682,,,118.68212,-0.686772171,0.851867435,,55.954,4993362,62.351,479,180000000,887000000,41.4124658,2.807816811,25,-1.624993443,,1.027,,0.2,12.06130383,,10
2019,Cabo Verde,CPV,91.4,,6.488244629,1678745821,17.2448101,56.453,200,0.416002796,,11.28929996,8.827805005,110.5016065,0.851036787,13,,5.06559896,,,,50.454,,24.76160468,110.1925902,1.106666743,0.694871191,5.718935134,31.756,240383,76.004,42,62000000,796000000,38.09647078,0.490772925,17.4,0.859521031,7.13,12.147,11.29,79.7,14.05036729,,9
2019,Cambodia,KHM,84,,7.93833038,21529256298,,46.894,1000,2.21153609,13.55024494,5.077459812,11.30539031,130.113128,-1.323165655,53.4,,6.89604807,,0.114589997,9.418089867,75.952,15.77694328,31.59283795,98.50851007,1.942575008,3.235371767,,59.667,8636531,70.692,214,14825000000,20279000000,129.5857897,2.196481304,22.5,-0.075531386,0.982,0.116,0.499,34.5,9.244724137,,13
2019,Cameroon,CMR,63.17689514,,5.021261961,31284117637,,114.532,12000,0.320957859,5.107824343,8.585800171,11.28041775,118.6485883,-1.218713284,24.8,,3.65157914,,,,69.207,12.32292075,14.39895781,103.6783318,2.452802141,1.169771819,,47.119,10593291,61.584,440,4084000000,6583000000,26.88867518,1.064578378,23.9,-1.561764836,,3.665,,22.7,10.45751758,,15
2019,Canada,CAN,100,,1.885134403,1.39251E+12,,6.888,,0.34684694,4.701981292,2.211570024,0.106033194,116.7572982,1.729976535,0.3,,10.95021915,92.63697052,,,61.971,18.10570968,20.26163399,101.4604746,1.949269024,1.546070754,1.836227459,64.586,20758436,82.22878049,11,4.48817E+11,4.62993E+11,52.29092339,1.284512244,9.6,0.994817913,4.441,5.69,5.69,100,5.419114589,53.36232469,9
2019,Cayman Islands,CYM,100,,,,10.83489418,11.666,,,,6.075070381,,,0.428329825,,,,,,,,,,,,3.396312039,3.024163063,,,,,50000000,1428000000,24.87421269,,,1.401382208,,,,,,,2
2019,Central African Republic,CAF,14.3,,0.875306216,1939917666,,162.614,2500,0.528184729,15.91973086,,42.10538155,151.7850853,-1.233961463,127.8,,7.82838726,,1.812039971,5.612450123,66.195,9.939339098,,130.13346,2.685373553,2.327837051,,50.819,1893277,55.025,847,148000000,613000000,34.25919673,1.789953517,36,-2.13577795,,6.079,,0.8,9.020713997,,10
2019,Chad,TCD,8.4,,2.752559975,7719616378,61.76179886,143.448,3000,0.895190678,2.803245511,28.35445976,18.98393959,117.6982047,-1.417058945,169.3,,4.47938061,,1.756500006,4.556900024,59.243,,,101.0860586,-0.971939175,2.85603412,,38.055,5026862,53.259,1047,2588000000,1924000000,39.8764428,2.135404488,22.7,-1.350407004,,1.057,,6.6,9.567027411,,11
2019,Channel Islands,CHI,100,,,,,10.58772688,,,,,0.977303733,,,,,,,,,55.11,,,,,2.747538233,,49.415,84417,81.39,,,,,,,,,6.267,,,,,
2019,Chile,CHL,100,,2.902985461,2.11014E+11,1.786460042,24.127,3600,1.32403111,7.338929738,1.60679996,1.015073369,131.913567,0.979157269,2.7,,9.33272266,94.72548676,,,55.286,23.2889352,19.76688154,101.8603211,2.557544757,2.572598209,3.944434318,31.676,9214285,80.326,15,68794000000,69855000000,49.76653036,1.862005397,10,-0.016168356,6.836,7.27,7.533,100,7.763257778,,13
2019,China,CHN,100,,4.302133617,1.03858E+13,,12.939,,0.326961305,7.571381848,,10.5043392,125.0831544,-0.31240508,1.1,,5.3502779,,,,64.307,,43.77302796,99.26967869,2.899234164,1.286700406,0.518966641,49.967,775321104,77.968,20,2.49946E+12,2.07839E+12,32.05779479,1.682911012,15.9,-0.259810865,,4.56,5.15,79.4,6.817212942,,11
2019,Colombia,COL,99.44425964,,3.823404969,2.72426E+11,3.394840002,61.82,8500,1.918404169,8.9921407,4.974609852,3.17843697,140.9478497,-0.2831572,14.1,10.8208813,8.1165638,84.95243835,12.06795979,51.09999847,57.708,31.30470656,16.17890591,105.8224567,3.523019327,4.002620543,25.75347264,46.74,25072923,76.752,65,39489000000,52703000000,28.53961381,3.145656694,9.7,-0.979467273,11.961,10.28,10.28,92.1,14.01450815,72.70387858,14
2019,Comoros,COM,83.32794952,,1.875487035,1031837675,,60.615,100,,12.81023911,,3.768085976,,-1.057865262,54.2,,5.18044472,,,,41.884,,10.35397929,116.7211573,,4.209105968,,13.834,213692,64.068,237,39000000,265000000,25.43891477,,20.6,-0.17683351,,4.944,,9.6,11.24678304,,7
2019,"Congo, Dem. Rep.",COD,19.1,,2.621217675,37729460646,,110.747,17000,0.422079163,7.091653729,,21.46478063,,-1.555178404,16.3,,3.54229975,,,,62.847,,14.48770795,103.4998278,,5.895405374,,35.413,31747599,60.276,541,13382000000,8825000000,42.89066936,0.700795464,24,-1.624438524,,4.67,,4.2,9.68515364,,12
2019,"Congo, Rep.",COG,47.7288208,,-12.08634066,4125438452,,106.697,9600,0,13.46520244,,3.175166486,124.7404961,-1.435928583,62.2,,2.56553078,,,,53.706,16.22710869,57.73107709,79.17812539,2.206073058,-1.317372735,,42.028,2195390,62.747,292,5576000000,2242000000,55.93610464,2.345405535,22.6,-0.299301684,,20.808,,32.2,9.459275132,,10
2019,Costa Rica,CRI,99.71,,2.855013146,57614191264,4.964869976,44.882,1000,0.388622682,8.273611436,2.915139914,1.800805131,128.8457433,0.627239466,9.6,18.35450352,7.2212491,95.77008057,,38.38999939,57.313,29.63822635,13.91016176,97.1098869,2.096046353,2.566792118,11.07279992,45.312,2573190,79.427,19,11864000000,17573000000,45.69708864,,9.5,0.430242807,6.097,10.81,10.807,95.4,10.87851142,,12
2019,Cote d'Ivoire,CIV,68.56665039,,5.72396098,52003591619,47.27806091,107.17,5300,1.376448352,,11.40655994,13.52547941,111.6069779,-0.564522326,2.7,,3.28960407,95.98484039,,,63.128,13.73731469,19.58191053,98.48058048,-1.10686344,1.358081621,,43.667,9735200,59.319,483,12718000000,10483000000,38.73387116,0.915612641,21.7,-1.036474109,6.653,2.4,2.401,28.7,10.03468075,,15
2019,Croatia,HRV,100,,3.825804108,49533814961,1.433949947,9.062,100,1.010329497,22.95942613,2.011820078,1.208484241,109.8156764,0.052742682,6.2,,6.81108999,93.06931305,,,47.717,38.19295915,24.76360374,100.4035164,0.771820346,2.005080961,0.799079557,33.186,1781597,78.42439024,5,17180000000,28160000000,73.75920247,1.609303589,16.1,0.685416102,5.253,6.62,6.617,100,5.065135554,81.67705896,13
2019,Cuba,CUB,99.8,,0.292106439,79566803010,5.53000021,52.618,1800,1.421842798,,2.600660086,1.281949078,,0.014697105,,,11.08496857,,15.32876968,55.33081818,55.533,,,98.39346557,,3.544742994,4.418250503,40.728,5345176,77.611,40,2062000000,9901000000,11.5665451,,16.6,0.610411108,,1.2,,94,7.477643283,,7
2019,Curacao,CUW,100,,,,,23.148,,,8.835800141,,,115.5332021,,,,,,,,,,,,2.622207834,2.6259,,,,,,398000000,1461000000,61.43171691,,,,,,,,,,
2019,Cyprus,CYP,100,,3.666252997,20922320946,0.641269982,6.955,100,2.460285608,8.920140068,0.507369995,0.799061992,102.5109919,0.599219382,5.6,,6.94943047,96.60784149,,,58.514,36.37097683,14.23987218,98.96899442,0.250370997,1.325077501,1.220666867,38.954,650331,81.397,64,3453000000,9127000000,48.48339551,1.786744744,8.2,0.544513285,6.263,7.15,7.155,100,5.346625435,,9
2019,Czechia,CZE,100,,2.316591604,1.5853E+11,1.386240005,9.851,,0.461129801,6.818388271,1.863579988,0.493673968,116.475542,0.533790946,1.1,,7.60487127,88.99597168,20.91090012,90.66726685,59.16,32.5785833,26.95330567,94.01146301,2.847875959,3.888953446,0.920576896,29.709,5421467,79.22926829,3,1.99128E+11,1.79039E+11,149.7405367,1.15229255,14.3,0.941883624,0.996,2.02,2.015,100,4.775480923,,13
2019,Denmark,DNK,100,,1.189067924,2.82603E+11,0.575810015,2.123,200,0.494706965,4.829451475,0.403620005,0.383181535,110.3472904,2.121617317,0.2,,10.12139606,93.22409821,,,59.239,35.95319075,30.34387485,92.93046448,0.758131573,1.048794244,1.138740325,61.129,3032098,81.45121951,5,1.11076E+11,98184000000,60.39271636,1.295092381,10.8,0.967484951,4.096,5.02,5.018,100,3.516020383,,10
2019,Djibouti,DJI,64.7,67.02502,7.550416151,2608223526,,22.716,200,5.533162798,6.645784934,45.24333954,4.038397117,120.2509224,-0.880212486,39.7,,2.01711535,,,,23.593,,24.41983289,87.50351317,3.319253727,0.449797431,,14.161,234947,63.085,244,3996000000,4138000000,263.3339404,,22,-0.343412548,,26.307,,9.2,10.8115461,,8
2019,Dominica,DMA,99.9192276,,,,13.41576958,39.325,,,3.55511,13.68097019,,105.4324753,0.521641076,15.2,,5.13174009,,,,,,,,1.504623539,4.483286354,18.2001456,,,73.559,,19000000,319000000,55.270569,,,1.029823542,,,,89.6,,,3
2019,Dominican Republic,DOM,99,,5.03299783,79543343784,5.643449783,78.455,3900,1.394512495,,3.953589916,1.553989029,132.1722349,-0.838781178,13.7,6.309692821,4.23948717,,14.36085987,41.88999939,60.88,15.86404817,24.31287719,104.8725808,1.81060377,2.525618656,9.4285157,45.267,5091385,73.577,103,11193000000,20268000000,35.37273947,0.689583104,19.1,-0.003159933,5.449,6.18,6.356,90.9,15.48988619,,13
2019,Ecuador,ECU,99.09,,0.471282142,77335826179,4.206170082,67.77,2100,0.500753157,11.91476278,1.347749949,13.07858343,124.1426747,-0.509074688,33,13.2119708,7.81824636,97.2996521,,42.88999939,63.659,32.98985777,25.52375001,99.98008658,0.266012515,0.495450028,6.843967713,43.94,8387366,77.297,74,22329000000,22564000000,41.52606307,2.183632409,11,-0.238249406,5.321,3.81,3.812,94.5,11.45970607,,13
2019,"Egypt, Arab Rep.",EGY,100,,5.269669203,3.20238E+11,11.82872963,46.431,,2.813969298,,2.547630072,6.414886575,288.5727744,-0.65516609,20.3,,4.83619261,,,,38.887,,17.17242473,107.8359543,9.152799593,13.61809591,,22.81,29708924,71.358,18,29000000000,70991000000,31.37673267,1.180971797,28,-1.124602079,,7.85,7.851,99.9,4.763708503,,10
2019,El Salvador,SLV,97.36,,3.96254559,21214116406,,57.808,1000,1.520590424,9.190769705,,5.699190002,111.2283523,-0.537628949,43.3,6.714477474,8.502141,94.09030914,8.33701992,34.31999969,57.279,24.7593666,18.20552893,116.1301567,0.075324135,0.920756785,38.18339398,43.956,2762085,72.559,39,5905000000,11602000000,65.12744623,1.180009621,10.7,-0.120268002,6.462,4.17,4.17,90.7,19.09348348,53.87903936,13
2019,Equatorial Guinea,GNQ,66.57125092,,-15.85465962,3648883006,,148.872,3900,0.189558367,-0.706329485,,5.577577205,124.3467228,-1.563375354,59.1,,3.0297935,,,,50.944,11.41039614,,92.61729333,1.53027529,-3.163689834,,28.025,527542,61.644,216,5400000000,2100000000,65.99711249,1.301964072,22.1,-0.147936091,,8.327,,24,7.709717115,,5
2019,Eritrea,ERI,50.27040863,,,,40.5030365,65.921,500,12.54261851,,45.15641403,18.24317634,,-1.4070611,21.3,,4.45916176,,,,73.427,,,,,,,69.141,1610509,67.3,332,530000000,565000000,42.02515999,,26.8,-0.705968618,,5.934,,11.1,11.87730724,,9
2019,Estonia,EST,100,,3.209545076,22138766884,2.062400103,8.687,,0.995297928,12.10465031,2.263959885,0.050886572,122.1423128,1.52543819,1,,6.82277584,88.10266876,,,60.606,36.11597089,29.2759155,95.75349657,2.277259312,3.207058426,1.959249864,44.674,703307,78.64634146,5,16101000000,18025000000,109.7937961,2.049363018,14.9,0.630106986,2.823,4.45,4.514,100,4.222513552,14.05308354,12
2019,Eswatini,SWZ,77.03039551,,-5.54607128,3141483358,,71.813,7600,,4.486701761,10.4842701,2.256433528,166.8218664,-0.328445315,10.7,,6.74539423,,,,39.378,,15.14167015,99.64517106,2.598016203,1.726058213,,23.959,381189,60.549,228,2002000000,1832000000,85.8445093,1.890239243,35.2,-0.274407119,,22.535,,54.7,12.05825848,,8
2019,Ethiopia,ETH,48.04761887,,11.18129363,77259526559,,71.691,9000,0.253237104,7.976795294,,32.55686968,322.5198479,-0.435477555,45.4,,3.23382378,,,4.524769783,78.212,9.705413377,29.03045038,113.1393429,15.80963217,12.86039682,,70.567,54494384,65.838,294,2741000000,14554000000,18.03204022,0.579949537,17.1,-1.303721905,,2.85,,6.2,12.08698188,31.44884867,14
2019,Faroe Islands,FRO,100,,,,,9.257,,,,,,,,,,,,,,,,,97.0838134,,3.647038436,,,,82.94634146,,,,,,,,,,,,,,
2019,Fiji,FJI,96.09404755,,,,,27.206,200,1.074757441,10.95989152,,16.59056873,132.2972456,0.688096285,14.5,,3.81606841,,,,54.917,26.95987809,5.982873373,111.1744104,1.773101825,1.546549191,,38.607,372177,67.893,38,1033000000,2734000000,69.19026905,1.435299259,37.7,0.779773772,,4.374,,47.9,5.944280241,,2
2019,Finland,FIN,100,,0.810608266,2.07371E+11,0.66790998,4.092,,0.978666874,5.881984395,2.227710009,0.393045602,112.3317121,2.114005089,0.7,,9.17165565,89.54518127,25.93508911,77.45072174,55.421,37.01856932,23.78093349,99.84615898,1.02409393,1.496554192,1.466982968,53.896,2758855,81.98292683,9,73468000000,73716000000,54.81408693,1.353717616,9.6,0.835154116,3.944,6.69,6.695,100,5.643007367,,10
2019,France,FRA,100,,1.613947138,2.18618E+12,0.585349977,9.662,5100,0.991769197,5.401837756,0.116329998,0.283965426,110.0485668,1.24832809,0.7,,11.09835148,91.5382309,19.70054054,72.18734741,50.622,46.3024612,23.76960098,100.9574034,1.108254923,1.278592146,1.169259043,34.876,30652293,82.82682927,8,5.70951E+11,6.54658E+11,44.91268874,1.836461471,10.6,0.271274894,5.102,8.41,8.415,100,6.355869093,104.9611611,11
2019,French Polynesia,PYF,100,,,,,33.953,,,,,0.33593271,,,,,,,,,49.852,,,122.1213943,,0.822431269,,39.251,130760,82.996,,133000000,2102000000,37.11221351,,,,,11.443,,,,,
2019,Gabon,GAB,90.3191452,,6.631992928,13053195886,35.64931107,94.797,1200,1.011959921,9.884472278,28.46730804,0.843463611,122.6279263,-0.888111413,13.3,,2.76836324,,,,38.736,13.54186761,,70.565943,2.464567562,1.547485198,,18.013,691727,66.603,225,6722000000,2538000000,54.87600745,1.581684676,21.3,-0.075141385,,20.369,,88.8,8.723468716,,12
2019,"Gambia, The",GMB,62.1,,3.197579404,1298110673,28.27605057,65.844,1500,0.470504098,12.95772379,25.05246925,10.61521471,172.7304356,-0.408288747,49.5,,3.158566,,,,58.389,,15.36195061,119.2805628,7.115676256,6.252206399,,41.138,850152,63.755,474,133000000,621000000,41.57454623,0.769340979,21.1,0.214429125,,4.037,,1.8,10.73015437,,12
2019,Georgia,GEO,100,,4.370212504,14919671106,1.561456919,30.968,1000,1.400714149,12.27817477,0.899299979,17.79829461,133.6124667,0.716376483,2.1,,6.65744209,,33.66769028,92.17295074,55.649,24.59765929,19.75662666,108.962382,4.852898217,5.192391453,2.042001315,38.086,1856196,73.47,26,3798000000,9518000000,76.22019166,1.776554016,24.9,-0.498185903,11.292,11.57,11.565,87.6,3.901356014,45.15350593,10
2019,Germany,DEU,100,,0.870083673,3.05432E+12,1.345469952,7.524,2500,0.414099699,6.31,0.956470013,0.280585379,112.8548771,1.86536622,6.5,,11.69622993,91.5839386,,,59.976,28.38024703,30.08728192,94.0632277,1.445659769,2.130309051,0.749265098,51.43,44433744,81.29268293,4,1.48941E+12,1.23398E+12,70.02483012,1.262150257,12.1,0.548454642,1.809,3.14,3.136,100,4.641679278,,11
2019,Ghana,GHA,83.5,86.69982,6.947583125,50504184500,16.13792038,66.576,17000,0.118408048,10.66454012,6.931829929,8.201285058,278.4517371,-0.108893923,12.3,,3.39142489,,,,66.826,17.51094489,17.59063879,101.9256018,7.143640033,8.481072981,1.81141662,42.175,13512595,64.74,244,15668000000,13411000000,42.5517441,0.343818435,22.5,0.118470922,,3.17,,27.3,9.375667066,,15
2019,Gibraltar,GIB,100,,,,,12.243,,,,,,,,,,,,,,,,,,,,,,,82.363,,,,,,,,,,,,,,
2019,Greece,GRC,100,,2.731420901,1.70343E+11,2.392610073,8.309,500,3.138107469,10.97830461,2.802079916,3.156093043,101.9494141,0.014072024,1.5,,8.20262337,86.46897125,,,42.28,47.0663841,10.1915846,101.6644009,0.253007522,0.226845195,0.737656733,22.306,4684352,81.63902439,6,37907000000,62384000000,48.86219292,2.622398724,12.5,0.1623694,12.086,17.04,17.045,100,3.909227141,212.3623143,11
2019,Greenland,GRL,100,,,,,37.748,,,,,,,1.112229705,,,,,10.44040966,42.37915039,,,,110.1058508,,0.744863,,,,72.04365854,,826000000,986000000,60.45420784,,,1.887186527,,,,,,,2
2019,Grenada,GRD,92.9706955,,,,,34.096,,,4.483942199,,,108.0688315,0.337976843,14.4,,4.93189621,,,,,,,,0.598149765,3.327532948,13.03743782,,,74.863,20,34000000,480000000,42.35733623,,23.3,0.937967896,8.071,,10.161,89.2,5.855976428,,4
2019,Guam,GUM,100,,,,,35.43,,,,,0.7366407,,1.176592231,,,,,,,59.217,,,,,2.459771071,4.151247746,45.83,77344,77.717,,32000000,1050000000,16.99654414,,,0.883918047,,5.399,,,,,1
2019,Guatemala,GTM,95.42914581,,5.861861882,62176674054,,71.729,1000,0.663463936,6.937454343,9.355540276,8.377478095,142.9213949,-0.915391564,17.3,,6.18663979,94.67874908,4.322020054,24.01808929,57.874,12.98784219,16.67168994,110.2927904,3.69998398,3.565782872,25.64546619,51.409,6481136,73.129,100,11175000000,19882000000,40.24370539,0.430081219,16.5,-0.577349424,3.585,2.19,2.193,46.3,16.1241799,,13
2019,Guinea,GIN,42.2,,3.407496407,9366793195,51.57107925,120.255,5200,0.331346191,9.579353552,16.61466789,16.58000207,262.875951,-0.915901423,33.8,,4.06729603,97.97048187,,,50.225,,7.699052669,108.3312146,9.470010393,9.402907658,,26.445,3923389,59.72,556,3945000000,3470000000,55.15938702,1.445135682,24.9,-0.84259665,17.519,5.02,5.018,0.9,8.76659121,,14
2019,Guinea-Bissau,GNB,30.93199539,,4.615221605,1016534371,,91.379,1500,0.619104002,,,10.82892298,112.7180728,-1.497948885,88.8,,8.35054398,,,,54.144,14.64656652,11.55270531,114.7966863,0.246600268,-3.417863031,,34.993,646095,60.882,710,249000000,385000000,44.03883608,1.568013278,24.9,-0.561577141,,3.229,,1,9.206102873,,8
2019,Guyana,GUY,91.64648438,,,,,68.995,500,1.053030622,,,3.325824455,116.1914755,-0.14282234,9.4,,4.93049145,,4.469170094,35.22610092,43.309,,,,2.087230892,2.961188463,17.02654012,43.808,284892,69.124,110,1567000000,4040000000,108.3737899,1.299612785,29.2,-0.254104406,6.146,13.52,13.525,79.5,12.94066669,,8
2019,Haiti,HTI,45.43953323,,-1.04611859,15368764159,,54.241,4600,0.02028421,,,20.43322565,212.8253122,-1.346805215,179.7,,3.91107914,,,,56.585,,15.72158342,122.3316225,18.70378257,19.8003879,,35.5,4929943,64.255,349,1202000000,4182000000,35.85487079,0.082073032,31.3,-0.887624741,,14.089,,4.1,10.6268316,,10
2019,Honduras,HND,91.1,,2.296502967,20672402906,43.27588272,73.802,1000,0.522843368,11.22254808,18.653862,9.06998954,150.3443578,-0.875686288,28.1,3.344028183,7.30497599,,9.634989738,26.11000061,61.005,,20.11391802,118.1905644,4.365871598,4.126697133,41.1092509,55.196,4399023,72.881,67,8788000000,12149000000,83.44779814,1.623949026,18.7,-0.569066167,6.581,5.55,5.551,48.6,17.88531912,,13
2019,"Hong Kong SAR, China",HKG,100,,,,8.206700325,2.396,,,9.936605644,0.554669976,0.218753023,134.6474431,1.652782321,0.5,,,,,63.95734024,58.898,,24.04165242,98.44089079,2.883208538,2.044958414,0.320165568,39.811,3999862,85.1804878,,5.34887E+11,5.77834E+11,306.4717742,,,-0.228379548,2.631,2.92,2.917,,,,10
2019,Hungary,HUN,100,,6.583995166,1.18712E+11,4.377299786,21.994,,0.842356374,11.70713815,4.354800224,0.199151155,121.6420474,0.031154292,4.5,,6.29731894,89.31987762,,,54.927,39.54296974,27.44611005,97.69186206,3.338586354,4.785025181,0.654946166,32.212,4748584,76.3195122,14,1.23796E+11,1.2059E+11,148.997265,1.335501944,22.1,0.761821568,1.544,3.42,3.419,100,4.137190639,83.36715842,13
2019,Iceland,ISL,100,,8.718069917,17260661114,0.92802,5.538,100,0,15.44387914,1.189579964,1.470815698,129.0033312,1.670874357,1.9,,8.5256052,94.27101135,36.14287949,73.86714935,72.878,31.07069713,24.21772291,95.4362489,3.013971792,4.456775802,0.277181453,78.58,220983,83.16341463,3,5223000000,6567000000,47.76887421,,8.7,1.61964798,2.313,3.51,3.507,100,5.560911614,90.11418947,7
2019,India,IND,95.88594055,,2.780767993,2.34062E+12,,17.701,,0.585269023,8.025361607,10.52560997,12.72893609,171.621576,-0.302205294,7.2,,2.94352531,,12.01603985,,47.908,,29.70220058,102.0101607,3.729505735,2.405517162,2.92666093,29.319,520273563,70.91,116,3.2434E+11,4.86059E+11,28.57939102,2.548622174,21.9,-0.796840608,15.73,6.51,6.51,63.3,9.900612161,,13
2019,Indonesia,IDN,98.85,,3.014176864,7.89537E+11,5.677862167,34.867,26000,0.496321888,13.40391639,1.696160913,13.05155426,151.1766751,-0.473180324,5.7,10.90506931,2.90491366,,,,65.79,14.49468875,30.90271351,100.5190782,3.03058665,1.5984885,,48.092,136201932,70.518,158,1.67683E+11,1.71276E+11,30.28853891,0.728563744,24.8,-0.502156675,4.377,3.59,3.59,81.6,4.74791485,33.72915562,13
2019,"Iran, Islamic Rep.",IRN,100,,-6.695735099,3.20519E+11,,33.325,2000,2.264574725,,0.964160025,4.973086928,550.9294253,-1.071325779,1.1,,5.94786263,94.14147949,,,38.998,,,101.6761734,39.90734557,30.53486623,,26.158,28702961,76.103,21,65718000000,41828000000,37.91509875,2.006136309,14.8,-1.711465359,16.916,10.74,10.74,96.7,10.60366444,,10
2019,Iraq,IRQ,99.99102783,,7.417990597,1.66253E+11,,65.122,,3.234176884,13.52877605,,4.465399982,119.6186996,-1.389802694,34.2,,4.25629616,,,,35.683,27.61213528,37.35014758,85.02333924,-0.19896538,-2.674440035,,27.676,10543641,71.576,73,88903000000,72283000000,68.99019523,3.278928937,23.5,-2.609148026,,14,,99,17.81039026,,8
2019,Ireland,IRL,100,,5.051554853,1.90672E+11,,5.796,500,0.36783338,11.91685586,,0.499440107,106.5843263,1.458833456,0.1,,6.6733737,93.82705688,,,59.254,22.5071541,35.18155274,96.23984025,0.939044481,3.355411523,0.653592235,47.06,2446760,82.70243902,6,1.69625E+11,1.01104E+11,67.86327358,0.278633921,9.7,0.95930326,3.22,4.95,4.95,100,3.909534252,69.6037208,9
2019,Isle of Man,IMN,100,,,,,18.605,,,,,,,,,,,,,,,,,,,1.799997186,,,,80.737,,,,,,,,,,,,,,
2019,Israel,ISR,100,,5.200220613,3.08899E+11,3.185559988,8.12,,4.21556505,7.50203864,3.711770058,0.043263664,108.1853575,0.774113774,2.7,,7.47252941,90.16845703,,,62.576,35.10089522,26.94039487,97.4706615,0.849783128,1.836470197,1.53347159,48.692,4222447,82.80487805,3,58507000000,76591000000,33.56717956,5.052846153,8.8,-0.8155604,2.566,3.73,3.731,100,4.23548509,,8
2019,Italy,ITA,100,,0.392058922,1.60435E+12,1.173699975,3.878,2100,1.320084624,6.712811712,1.598739982,1.278981232,110.6235956,0.234261185,13.8,,8.6563549,94.85688019,,,44.926,42.28411957,21.49228708,96.67414077,0.611246944,0.938114135,0.530739956,26.078,25907430,83.49756098,5,5.37718E+11,4.75006E+11,50.35165778,1.311509625,9,0.381040454,5.704,9.95,9.952,100,3.856706243,,11
